course_name,street_address,city,state,zip_code,course_type,holes,phone,longitude,latitude,census_name,raw_acres,dist_meters,final_acres
Cedar Crest Golf Course,110 E 136th St N,Skiatook,OK,74070-3501,Public,18 Holes,(918) 396-0200,-96.000134,36.350924,Adams Municipal Golf Course,123.41136519954411,45093.93190289333,NA
Brier Creek Golf Course,1034 NW Country Club Dr,Stigler,OK,74462-1560,Public,9 Holes,(918) 967-8225,-95.136825,35.261727,McAlester Country Club,58.06842168187955,68204.9099527256,NA
Lakeside Golf Club,5201 N Washington St,Stillwater,OK,74075-1234,Municipal,18 Holes,(405) 372-3399,-97.069606,36.176527,Lakeside Golf Course,152.81541469750806,0,152.81541469750806
Stillwater Country Club,5215 W Country Club Dr,Stillwater,OK,74074-1426,Private,18 Holes,(405) 372-8987,-97.128006,36.106858,Lakeside Golf Course,152.81541469750806,9108.330149330099,NA
Karsten Creek Golf Club,1800 S Memorial Dr,Stillwater,OK,74074-1072,Public,18 Holes,(405) 743-1658,-97.193246,36.109573,Lakeside Golf Course,152.81541469750806,13196.643268452082,NA
The Links At Stillwater,4599 N Washington St,Stillwater,OK,74075-1278,Public,18 Holes,(405) 780-7167,-97.069581,36.168965,Lakeside Golf Course,152.81541469750806,550.8963503254225,NA
Stroud Municipal Golf Course,Highway 99,Stroud,OK,74079,Municipal,9 Holes,(918) 968-2105,-96.66323,35.734562,Shawnee Country Club,629.6774894851753,47200.442070046774,NA
Sulphur Hills Golf Course,2001 Country Club Dr,Sulphur,OK,73086-1420,Public,9 Holes,(580) 622-5057,-96.974889,34.514359,The Trails Golf Course,121.2567959655264,85775.93000357064,NA
Tahlequah City Golf Course,2200 W Golf Course Rd,Tahlequah,OK,74464,Municipal,9 Holes,(918) 456-3761,-95.007491,35.925143,Adams Municipal Golf Course,123.41136519954411,121551.90382445615,NA
Cherokee Trails Golf Course,22706 South 504 Road,Tahlequah,OK,22706,Public,9 Holes,(918) 458-4294,-94.998891,35.846724,Thundercreek Golf Course,209.05812543254802,124030.97089778114,NA
Cherry Springs Golf Club,700 E Ballentine Rd,Tahlequah,OK,74464-5461,Public,18 Holes,(918) 456-5100,-94.971417,35.885628,Adams Municipal Golf Course,123.41136519954411,127001.49761174578,NA
Winstar Golf Course,RR 1,Thackerville,OK,73459,Public,18 Holes,(580) 276-1240,-97.144587,33.792603,Elks Golf and Country Club,112.8316625971076,110334.81535049525,NA
Tinker Golf Course,6441 Arnold St Bldg 6601,Tinker Afb,OK,73145-8116,Public,18 Holes,(405) 734-2909,-97.413027,35.428651,Univ of Okla Golf Course,114.19386067055726,25816.667426462824,NA
Tishomingo Golf & Rec Club,3600 W Golf Course Rd,Tishomingo,OK,73460-4261,Public,18 Holes,(580) 371-2604,-96.678085,34.25944,Thundercreek Golf Course,209.05812543254802,109117.298746268,NA
Page Belcher Golf Course,6666 S Union Ave,Tulsa,OK,74132-1802,Municipal,36 Holes,(918) 446-1529,-96.011834,36.066553,Adams Municipal Golf Course,123.41136519954411,76478.7064151492,NA
LaFortune Park Golf Course,5501 S Yale Ave,Tulsa,OK,74135-7452,Municipal,36 Holes,(918) 496-6200,-95.921949,36.082783,Adams Municipal Golf Course,123.41136519954411,74046.14200524174,NA
Mohawk Park Golf Club,5223 E 41st St N,Tulsa,OK,74115-1319,Municipal,36 Holes,(800) 339-2997,-95.917908,36.214174,Adams Municipal Golf Course,123.41136519954411,59431.61325990944,NA
Oaks Country Club,6900 S 49th West Ave,Tulsa,OK,74131-2611,Private,18 Holes,(918) 446-5518,-96.048628,36.068373,Adams Municipal Golf Course,123.41136519954411,76777.95561538177,NA
Tulsa Country Club,701 North Union,Tulsa,OK,74127,Private,18 Holes,(918) 585-8719,-96.010788,36.16242,Adams Municipal Golf Course,123.41136519954411,65909.43499065298,NA
Southern Hills Country Club,2636 E 61st St,Tulsa,OK,74136-1207,Private,27 Holes,(918) 494-0001,-95.954833,36.075094,Adams Municipal Golf Course,123.41136519954411,75034.29381498374,NA
Meadowbrook Country Club,9300 E 81st St,Tulsa,OK,74133-8095,Semi Private,18 Holes,(918) 252-4122,-95.873636,36.046271,Adams Municipal Golf Course,123.41136519954411,78117.70237046124,NA
White Sands Golf Club,111 Browning Rd,Valliant,OK,74764-8016,Public,9 Holes,(580) 933-7355,-95.069408,34.001528,McAlester Country Club,58.06842168187955,118003.26649747456,NA
Wildhorse Golf Course,128 Wildhorse Dr,Velma,OK,73491,Public,9 Holes,(580) 444-3338,-97.667874,34.463071,Elks Golf and Country Club,112.8316625971076,27382.256705324668,NA
Ten Killer Golf Club,Highway 82,Vian,OK,74962,Public,18 Holes,(918) 773-8436,-94.968764,35.500745,McAlester Country Club,58.06842168187955,96849.26609172681,NA
Lakeside Golf Course,Highway 5,Walters,OK,73572,Municipal,18 Holes,(580) 875-3829,-98.314699,34.362135,Elks Golf and Country Club,112.8316625971076,36694.92157973934,NA
Roman Nose Resort Park Golf Course,Hwy 8A,Watonga,OK,73772,Municipal,18 Holes,(866) 602-4653,-98.410988,35.906923,Crimson Creek Golf Course,199.32410442875218,56471.76563117733,NA
Watonga Golf Course,861 Airport Road,Watonga,OK,73772-1403,Municipal,9 Holes,(580) 623-4674,-98.424812,35.855966,Crimson Creek Golf Course,199.32410442875218,53337.12201419378,NA
Prairie West Golf Club At Weatherford,Lyle Rd Rader Park,Weatherford,OK,73096-9803,Public,18 Holes,(580) 772-3832,-98.707034,35.52608,Clinton Municipal Golf Course,45.10013906163687,21983.94782973206,NA
Wetumka Golf Club,1953 N 380,Wetumka,OK,74883-6112,Municipal,18 Holes,(405) 452-3273,-96.246675,35.22653,Thundercreek Golf Course,209.05812543254802,50383.01984887673,NA
Dr Gil Morgan Mun Golf Course,800 W 7th Street,Wewoka,OK,74884-3022,Municipal,9 Holes,(405) 257-3292,-96.501371,35.152066,Shawnee Country Club,629.6774894851753,39630.52766107092,NA
Sycamore Springs Golf Course,2255 Golf Course Road,Wilburton,OK,74578,Public,9 Holes,(918) 465-3161,-95.314352,34.895386,McAlester Country Club,58.06842168187955,39503.97098174346,NA
Boiling Springs Golf Course,RR 2 Box 204-A,Woodward,OK,73801-9654,Municipal,18 Holes,(580) 256-1206,-99.381481,36.438874,Woodward Municipal Golf Course,65.7862697040752,1769.036786231599,NA
Woodward Golf Course,2500 Wittaker Way,Woodward,OK,73801-1008,Municipal,9 Holes,(580) 256-9028,-99.401479,36.426113,Woodward Municipal Golf Course,65.7862697040752,1926.247267815437,NA
Golf Club At Surrey Hills,11340 Surrey Hills Blvd,Yukon,OK,11340,Public,18 Holes,(405) 373-2770,-97.726689,35.590027,Crimson Creek Golf Course,199.32410442875218,23984.034386140782,NA
The Links At Mustang Creek,2004 S Mustang Rd,Yukon,OK,73099-0305,Public,18 Holes,(405) 577-5858,-97.724483,35.447689,Crimson Creek Golf Course,199.32410442875218,24676.966856393974,NA
Dietrich Memorial Golf Course,502 South Country Club Road,Anadarko,OK,73005,Public,9 Holes,(405) 247-2274,-98.220322,35.071079,Crimson Creek Golf Course,199.32410442875218,53941.51537774666,NA
Seiling Golf Course,Cedar and Sixth,Seiling,OK,73663,Public,9 Holes,(580) 922-3565,-98.929569,36.15166,Woodward Municipal Golf Course,65.7862697040752,49612.58371677123,NA
The Patroit Golf Club,5790 N Patroit Dr,Owasso,OK,74055,Private,18 Holes,(918) 851-8758,-95.771883,36.23898,Adams Municipal Golf Course,123.41136519954411,57805.7040548425,NA
Spring Hill Country Club,155 NW Country Club Ln,Albany,OR,97321-1507,Semi Private,18 Holes,(541) 926-6059,-123.104583,44.659936,Echo Hills Golf Course,52.196345747937364,27172.00835727989,NA
The Golf Club of Oregon,905 NW Springhill Dr,Albany,OR,97321-1745,Public,18 Holes,(541) 928-8338,-123.103549,44.646824,Echo Hills Golf Course,52.196345747937364,26140.207346440504,NA
The Reserve Vineyards & Golf Club,4805 SW 229th Ave,Aloha,OR,97007-8587,Public,36 Holes,(503) 649-8191,-122.913827,45.485595000000004,Progress Downs Golf Course,164.23783526322805,10751.131450551655,NA
China Creek Golf Course,1700 Railroad Ave,Arlington,OR,97812-0546,Municipal,18 Holes,(541) 454-2000,-120.189024,45.709319,Condon Golf Course,39.13858080983266,51896.27069736256,NA
Oak Knoll Golf Course,3070 Highway 66,Ashland,OR,97520-9504,Municipal,9 Holes,(541) 482-4311,-122.654789,42.1816,Oak Knoll Golf Course,82.6308601087346,0,82.6308601087346
Lewis & Clark Public Golf Course,92294 Youngs River Rd,Astoria,OR,92294,Public,18 Holes,(503) 338-3386,-123.83648,46.151932,Gearhart Golf Course,101.96349096177555,14048.707541816466,NA
Santiam Golf Club,8724 Golf Club Rd SE,Aumsville,OR,97325-9413,Public,18 Holes,(503) 769-3485,-122.823175,44.825415,Salem Golf Course,151.13587559978106,21647.510952228356,NA
Langdon Farms Golf Club,24377 NE Airport Rd,Aurora,OR,24377,Public,18 Holes,(503) 678-4653,-122.764452,45.271218,Oga Golf Course,189.45647885558012,13363.138090020648,NA
Quail Ridge Golf Course,2801 Indiana Ave,Baker City,OR,97814-4335,Municipal,18 Holes,(541) 523-2358,-117.839855,44.767136,Baker Municipal Golf Course,62.63654318204328,17.130632734738786,62.63654318204328
Bandon Crossings Golf Course,87530 Dew Valley Ln,Bandon,OR,87530,Public,18 Holes,(888) 465-3218,-124.412256,43.039603,Oakway Golf Course,296.08344721019745,155903.00278184295,NA
Old Bandon Golf Links,3235 Beach Loop Rd,Bandon,OR,97411-8808,Public,9 Holes,(541) 329-1927,-124.430227,43.0954,Oakway Golf Course,296.08344721019745,152415.36761762403,NA
Quail Valley Golf Course,12565 NW Aerts Rd,Banks,OR,12565,Public,18 Holes,(503) 324-4444,-123.095531,45.61071,Quail Valley Golf Club,163.00713215587658,0,163.00713215587658
RedTail Golf Center,8200 SW Scholls Ferry Rd,Beaverton,OR,97008-6615,Municipal,18 Holes,(503) 646-5166,-122.780256,45.460559,Progress Downs Golf Course,164.23783526322805,0,164.23783526322805
Awbrey Glen Golf Club,2500 NW Awbrey Glen Dr,Bend,OR,97701-8672,Private,18 Holes,(800) 697-0052,-121.349303,44.079074,Bend Golf Course,218.8147022667928,7417.119304359862,NA
Broken Top Club,62000 Brokentop Dr,Bend,OR,62000,Private,18 Holes,(541) 383-7683,-121.345117,44.043041,Bend Golf Course,218.8147022667928,3825.466828718084,NA
Bend Golf & Country Club,61045 Country Club Dr,Bend,OR,61045,Private,18 Holes,(541) 382-2878,-121.304039,44.017018,Bend Golf Course,218.8147022667928,0,218.8147022667928
The Club At Pronghorn,65600 Pronghorn Club Dr,Bend,OR,65600,Semi Private,36 Holes,(800) 541-9424,-121.17284,44.184705,Juniper Golf Course,131.20732429489075,8552.167180951312,NA
Widgi Creek Golf Club,18707 SW Century Dr,Bend,OR,18707,Public,18 Holes,(541) 382-4449,-121.388719,44.004239,Bend Golf Course,218.8147022667928,5686.515255697568,NA
River's Edge Golf Resort,400 NW Proshop Dr,Bend,OR,97701-1303,Public,18 Holes,(800) 547-3928,-121.315518,44.074328,Bend Golf Course,218.8147022667928,6274.498457834672,NA
Lost Tracks Golf Club,60205 Sunset View Dr,Bend,OR,60205,Public,18 Holes,(541) 385-1818,-121.308343,43.989927,Bend Golf Course,218.8147022667928,2044.3496386298561,NA
Tetherow Golf Club,61240 Skyline Ranch Rd,Bend,OR,61240,Public,18 Holes,(866) 234-4848,-121.360297,44.023888,Bend Golf Course,218.8147022667928,3723.7779979142765,NA
The Old Back Nine At Mountain High,60650 China Hat Rd,Bend,OR,60650,Public,9 Holes,(541) 382-1111,-121.317063,44.003132,Bend Golf Course,218.8147022667928,533.2488773193329,NA
Black Butte Ranch Golf Club,13020 Hawksbeard Road,Black Butte Ranch,OR,13020,Public,36 Holes,(800) 399-2322,-121.657656,44.37841,Juniper Golf Course,131.20732429489075,40850.16484730999,NA
Black Butte Ranch Golf Club,13525 Hawksbeard Road,Black Butte Ranch,OR,13525,Public,18 Holes,(541) 595-1270,-121.660512,44.362539,Juniper Golf Course,131.20732429489075,40560.81978370265,NA
Tokatee Golf Club,54947 McKenzie Hwy,Blue River,OR,54947,Public,18 Holes,(888) 865-2833,-122.223503,44.173566,Echo Hills Golf Course,52.196345747937364,60900.08041372357,NA
Willow Run Golf Course,78873 Toms Camp Rd,Boardman,OR,78873,Public,9 Holes,(541) 481-4381,-119.769949,45.830236,Echo Hills Golf Course,53.42505367533742,45897.05504298297,NA
Greenlea Golf Course,26736 SE Kelso Rd,Boring,OR,26736,Public,18 Holes,(503) 663-3934,-122.387428,45.417899,Oregon City Golf Club,100.08128560987514,16476.82748761466,NA
Mountain View Golf Course,27195 SE Kelso Rd,Boring,OR,27195,Public,18 Holes,(503) 663-4869,-122.382829,45.418068,Oregon City Golf Club,100.08128560987514,16763.650733305043,NA
Salmon Run,99040 S Bank Chetco River Rd,Brookings,OR,99040,Public,18 Holes,(877) 423-1234,-124.218968,42.062187,Oak Knoll Golf Course,82.6308601087346,129301.96583488166,NA
Willamette Valley Country Club,900 Country Club Place,Canby,OR,97013,Private,18 Holes,(503) 266-2102,-122.684769,45.282723,Oregon City Golf Club,100.08128560987514,10976.244202209653,NA
Frontier Golf Course,2965 N Holly St,Canby,OR,97013-8132,Public,9 Holes,(503) 266-4435,-122.697222,45.286276,Oregon City Golf Club,100.08128560987514,11787.205124660723,NA
Illinois Valley Golf Course,25320 Redwood Hwy,Cave Junction,OR,25320,Public,9 Holes,(541) 592-3151,-123.644654,42.179948,Oak Knoll Golf Course,82.6308601087346,81190.78146451208,NA
Laurel Hill Golf Course,9450 Old Stage Rd,Central Point,OR,97502-9719,Public,9 Holes,(541) 855-7965,-123.041407,42.421376,Oak Knoll Golf Course,82.6308601087346,40982.927881428,NA
Christmas Valley Golf Course,57334 Christmas Tree Rd,Christmas Valley,OR,57334,Municipal,9 Holes,(541) 576-2216,-120.680902,43.25172,Bend Golf Course,218.8147022667928,98203.97793039962,NA
Sah Hah Lee Golf Course,17104 SE 130th Ave,Clackamas,OR,17104,Public,18 Holes,(503) 655-9249,-122.530108,45.401678,Oregon City Golf Club,100.08128560987514,9003.220965238557,NA
Condon Golf Course,128 S Main St,Condon,OR,97823-0445,Municipal,18 Holes,(541) 384-2711,-120.184644,45.236817,Condon Golf Course,39.13858080983266,507.09820333335836,NA
Sunset Bay Golf Course,89516 Cape Arago Hwy,Coos Bay,OR,89516,Public,9 Holes,(541) 888-9301,-124.370643,43.336129,Oakway Golf Course,296.08344721019745,130868.54492681999,NA
Watson Ranch Golf,93884 Coos Sumner Ln,Coos Bay,OR,93884,Public,18 Holes,(541) 267-7257,-124.196207,43.293324,Oakway Golf Course,296.08344721019745,123442.23494783771,NA
Coquille Valley Elk Golf Course,54942 Maple Heights Rd,Coquille,OR,54942,Semi Private,9 Holes,(541) 572-5367,-124.213262,43.176814,Oakway Golf Course,296.08344721019745,133744.63315006872,NA
Forest Hills Country Club,36260 SW Tongue Ln,Cornelius,OR,36260,Public,18 Holes,(503) 357-3347,-123.050518,45.483869,Quail Valley Golf Club,163.00713215587658,14488.581038891709,NA
Trysting Tree Golf Club,34028 NE Electric Rd,Corvalis,OR,34028,Public,18 Holes,(541) 752-3332,-123.245322,44.566689,Echo Hills Golf Course,52.196345747937364,32111.3062875507,NA
Corvallis Country Club,1850 SW Whiteside Dr,Corvallis,OR,97333-1462,Private,18 Holes,(541) 752-3484,-123.29309,44.54676,Echo Hills Golf Course,52.196345747937364,35353.6185235916,NA
Marysville Golf Course,2020 SW Allen St,Corvallis,OR,97333-1730,Public,9 Holes,(541) 753-3421,-123.271026,44.545886,Echo Hills Golf Course,52.196345747937364,33613.72611926502,NA
Golf City Par 3,2115 NE Highway 20,Corvallis,OR,97330-4214,Public,9 Holes,(541) 753-6213,-123.229747,44.58996,Echo Hills Golf Course,52.196345747937364,31693.315985539033,NA
Middlefield Golf Course,91 Village Dr,Cottage Grove,OR,97424-9544,Municipal,18 Holes,(541) 942-8730,-123.038459,43.807229,Oakway Golf Course,296.08344721019745,28527.61318778753,NA
Hidden Valley Golf Course,775 N River Rd,Cottage Grove,OR,97424-1355,Public,9 Holes,(541) 942-3046,-123.059972,43.802985,Oakway Golf Course,296.08344721019745,28826.75243572243,NA
Emerald Valley Golf Course,83301 Dale Kuni Rd,Creswell,OR,83301,Public,18 Holes,(541) 895-2174,-123.000785,43.925055,Oakway Golf Course,296.08344721019745,16600.13980775693,NA
Crooked River Ranch Golf Club,5195 Club House Road,Crooked River Ranch,OR,97760-7682,Public,18 Holes,(800) 833-3197,-121.239546,44.423731,Juniper Golf Course,131.20732429489075,18200.946527139866,NA
Cross Creek Golf Course,13935 Highway 22,Dallas,OR,13935,Public,18 Holes,(503) 623-6666,-123.316478,44.977491,Oak Knoll Golf Course,164.36118030969462,12483.13972502413,NA
Dallas Golf Club,11875 Orrs Corner Rd,Dallas,OR,11875,Public,9 Holes,(503) 623-6832,-123.273885,44.918177,Oak Knoll Golf Course,164.36118030969462,8648.288465566642,NA
South Fork Golf Course,28249 South Fork Rd,Dayville,OR,28249,Public,9 Holes,(541) 987-2488,-119.531889,44.46387,Kinzua Golf Course,21.564816566807878,74790.98408940036,NA
Eagle Creek Golf Course,25805 SE Dowty Rd,Eagle Creek,OR,25805,Public,18 Holes,(503) 630-4676,-122.373219,45.331579,Oregon City Golf Club,100.08128560987514,13442.024739198594,NA
Eagle Point Golf Course,100 Eagle Point Dr,Eagle Point,OR,97524-9696,Public,18 Holes,(541) 826-8225,-122.805146,42.45874,Oak Knoll Golf Course,82.6308601087346,32737.14133188477,NA
Stone Ridge Golf Club,500 E Antelope Rd,Eagle Point,OR,97524-9001,Public,18 Holes,(541) 830-4653,-122.777995,42.425462,Oak Knoll Golf Course,82.6308601087346,28486.34612255751,NA
Echo Hills Municipal Golf Course,400 Golf Course Rd,Echo,OR,97826-9601,Municipal,9 Holes,(541) 376-8244,-119.186686,45.742774,Echo Hills Golf Course,53.42505367533742,16.088681641778283,53.42505367533742
Alpine Meadows Golf Club,66098 Golf Course Rd,Enterprise,OR,66098,Public,9 Holes,(541) 426-3246,-117.291767,45.43586,La Grande Country Club,66.85286138220732,59473.063919965796,NA
Springwater Golf Course,25230 S Wallens Rd,Estacada,OR,25230,Public,9 Holes,(503) 630-4586,-122.348393,45.249677,Oregon City Golf Club,100.08128560987514,16861.81864232558,NA
Eugene Eagles #275 FOE,1375 Irving Rd,Eugene,OR,97404-1814,Private,9 Holes,(541) 688-9471,-123.157814,44.103407,Oakway Golf Course,296.08344721019745,6061.4453543728205,NA
Eugene Country Club,255 Country Club Rd,Eugene,OR,97401-2293,Semi Private,18 Holes,(541) 345-0181,-123.087103,44.063069,Oakway Golf Course,296.08344721019745,0,296.08344721019745
Fiddler's Green Golf Club,91292 Highway 99 N,Eugene,OR,91292,Public,18 Holes,(800) 548-5500,-123.200089,44.139891,Oakway Golf Course,296.08344721019745,11146.965849767745,NA
RiverRidge Golf Complex,3800 N Delta Hwy,Eugene,OR,97408-1600,Public,36 Holes,(541) 345-9160,-123.091153,44.106811,Oakway Golf Course,296.08344721019745,3256.297607578427,NA
Oakway Golf Course,2000 Cal Young Rd,Eugene,OR,97401-2005,Public,18 Holes,(541) 484-1927,-123.083155,44.077448,Oakway Golf Course,296.08344721019745,0,296.08344721019745
Laurelwood Golf Course,2700 Columbia St,Eugene,OR,97403-1604,Public,9 Holes,(541) 484-4653,-123.068102,44.030507,Oakway Golf Course,296.08344721019745,3702.8176796716793,NA
Sandpines Golf Links,1201 35th St,Florence,OR,97439-8913,Public,18 Holes,(800) 917-4653,-124.108374,43.997402,Oakway Golf Course,296.08344721019745,81639.38665340575,NA
Ocean Dunes Golf Links,3345 Munsel Lake Rd,Florence,OR,97439-9237,Public,18 Holes,(541) 997-3232,-124.084407,43.996176,Oakway Golf Course,296.08344721019745,79745.06928339896,NA
Sunset Grove Golf Course,41615 NW Osterman Rd,Forest Grove,OR,41615,Public,9 Holes,(503) 357-6044,-123.105588,45.562365,Quail Valley Golf Club,163.00713215587658,5332.737842937493,NA
Gearhart Golf Links,1157 No. Marion St.,Gearhart,OR,97138,Public,18 Holes,(503) 738-3538,-123.923998,46.032102,Gearhart Golf Course,101.96349096177555,22.752775971880386,101.96349096177555
Highlands Golf Course,33260 Highlands Ln,Gearhart,OR,33260,Public,9 Holes,(503) 738-5248,-123.916497,46.049597,Gearhart Golf Course,101.96349096177555,1214.1718537736883,NA
The Children's Course,19825 River Rd,Gladstone,OR,19825,Public,9 Holes,(503) 722-1530,-122.603271,45.376802,Oregon City Golf Club,100.08128560987514,7369.769622817965,NA
