course_name,street_address,city,state,zip_code,course_type,holes,phone,longitude,latitude,census_name,raw_acres,dist_meters,final_acres,census_acres
Verdae Greens Golf Club,650 Verdae Blvd,Greenville,SC,29607-4022,Public,18 Holes,(864) 676-1500,-82.326288,34.826237,Whitmire Golf Course,80.83668045,74588.26194,18.43113247,NA
Greenwood Country Club,607 Cambridge Ave W,Greenwood,SC,29649-1968,Semi Private,18 Holes,(864) 942-8861,-82.175187,34.19593,Whitmire Golf Course,80.83668045,62564.24836,15.45993859,NA
Hunters Creek Golf & Country Club,702 Hunters Creek Blvd,Greenwood,SC,29649-8447,Public,54 Holes,(864) 223-9286,-82.233997,34.202701,Whitmire Golf Course,80.83668045,66734.07448,16.49032347,NA
Par 3 West,122 Salak Rd,Greenwood,SC,29646-9450,Public,18 Holes,(864) 223-4482,-82.218705,34.147592,Whitmire Golf Course,80.83668045,68920.349,17.03056284,NA
Parkland Golf Club,295 Deadfall Rd E,Greenwood,SC,29649-9542,Public,18 Holes,(864) 229-5086,-82.173199,34.248943,Whitmire Golf Course,80.83668045,59321.63541,14.65867272,NA
Cedar Springs Golf Course,124 Ridge Rd,Greenwood,SC,29649-9699,Public,9 Holes,(864) 374-3396,-82.16073,34.286212,Whitmire Golf Course,80.83668045,56381.19634,13.93207552,NA
Stoney Point Golf Club,709 Swing About,Greenwood,SC,29649-8633,Public,18 Holes,(864) 942-0900,-82.097681,34.29107,Whitmire Golf Course,80.83668045,50983.50873,12.59827992,NA
Thornblade Club,1275 Thornblade Blvd,Greer,SC,29650-4515,Private,18 Holes,(864) 234-5100,-82.263976,34.86778,Whitmire Golf Course,80.83668045,72067.44157,17.80822515,NA
Greer Golf & Country Club,2999 E Gap Creek Rd,Greer,SC,29651-5404,Public,18 Holes,(864) 877-9279,-82.229504,34.982425,Whitmire Golf Course,80.83668045,77480.71716,19.14587261,NA
Willow Creek Golf & Country Club,205 Sandy Run Dr,Greer,SC,29651-7410,Public,18 Holes,(864) 848-4999,-82.142395,34.809548,Whitmire Golf Course,80.83668045,59245.92166,14.63996347,NA
Twin Lakes Country Club,141 W Country Club Rd,Hamer,SC,29547-7116,Public,18 Holes,(843) 774-3740,-79.346355,34.469341,Whitmire Golf Course,80.83668045,206467.6305,51.01918383,NA
Tradition National Golf Club,2005 Wiregrass Way,Hardeeville,SC,29927-4153,Semi Private,18 Holes,(866) 459-1422,-81.013734,32.326292,Penny Branch Golf Coourse,37.96704427,42921.63273,10.60615006,NA
Pintail Creek Golf Course,261 Pin Tail Creek Dr,Hardeeville,SC,29927-7609,Public,18 Holes,(843) 784-2426,-81.076834,32.218602,Penny Branch Golf Coourse,37.96704427,52976.26115,13.09069901,NA
Hartsville Country Club,116 Golf Course Rd,Hartsville,SC,29550-3038,Private,18 Holes,(843) 332-1441,-80.079917,34.389009,Whitmire Golf Course,80.83668045,139896.1946,34.56904916,NA
Sandy Point Country Club,3688 Middendorf Rd,Hartsville,SC,29550-0233,Public,18 Holes,(843) 335-8950,-80.13533,34.451963,Whitmire Golf Course,80.83668045,134277.1602,33.18055768,NA
Hideaway Golf,10811 Old Pee Dee Rd,Hemingway,SC,10811,Public,9 Holes,(843) 558-3647,-79.309219,33.713408,Penny Branch Golf Coourse,37.96704427,207201.4281,51.20050888,NA
Wexford Golf Club,111 Wexford Club Dr,Hilton Head,SC,29938,Private,18 Holes,(843) 686-8812,-80.762519,32.17428,Penny Branch Golf Coourse,37.96704427,68924.9928,17.03171035,NA
Moss Creek Golf Club,100 Devils Elbow Ln,Hilton Head Island,SC,29926-1165,Private,36 Holes,(843) 837-2231,-80.814438,32.251561,Penny Branch Golf Coourse,37.96704427,59072.2412,14.59704616,NA
Sea Pines Country Club,30 Governors Rd,Hilton Head Island,SC,29928-3034,Private,18 Holes,(800) 732-7463,-80.776374,32.153473,Penny Branch Golf Coourse,37.96704427,70159.98373,17.33688278,NA
Haig Point Club,10 Haig Point Ct,Hilton Head Island,SC,29928-3200,Private,27 Holes,(843) 686-9202,-80.769118,32.172846,Penny Branch Golf Coourse,37.96704427,68714.10097,16.97959792,NA
Long Cove Club,44 Long Cove Dr,Hilton Head Island,SC,29928-3305,Private,18 Holes,(800) 995-4069,-80.750868,32.166076,Penny Branch Golf Coourse,37.96704427,70294.58575,17.37014361,NA
Bear Creek Golf Club,237 Whooping Crane Way,Hilton Head Island,SC,29926-2522,Private,18 Holes,(843) 681-2667,-80.725255,32.230311,Penny Branch Golf Coourse,37.96704427,66011.73005,16.31182855,NA
Dolphin Head Golf Course,56 High Bluff Rd,Hilton Head Island,SC,29926-1815,Private,18 Holes,(843) 681-5550,-80.714909,32.257857,Penny Branch Golf Coourse,37.96704427,64317.75979,15.89324003,NA
Spanish Wells Club,1 Brams Point Rd,Hilton Head Island,SC,29926-2050,Semi Private,9 Holes,(843) 681-2819,-80.781538,32.192153,Penny Branch Golf Coourse,37.96704427,66278.52443,16.37775478,NA
The Golf Club at Indigo Run,101 Berwick Dr,Hilton Head Island,SC,29926-2290,Semi Private,18 Holes,(843) 689-5666,-80.744907,32.20057,Penny Branch Golf Coourse,37.96704427,67487.02941,16.6763824,NA
Harbour Town Golf Links,11 Lighthouse Ln,Hilton Head Island,SC,29928-7271,Public,18 Holes,(800) 732-7463,-80.810307,32.136064,Penny Branch Golf Coourse,37.96704427,70210.34883,17.34932825,NA
Shipyard Golf Club,45 Shipyard Dr,Hilton Head Island,SC,29928-4942,Public,54 Holes,(800) 348-5078,-80.746311,32.156359,Penny Branch Golf Coourse,37.96704427,71429.91933,17.65069022,NA
Country Club of Hilton Head,70 Skull Creek Dr,Hilton Head Island,SC,29926-1305,Public,18 Holes,(843) 681-4653,-80.743157,32.245556,Penny Branch Golf Coourse,37.96704427,63633.56474,15.72417202,NA
Palmetto Dunes Resort,7 Trent Jones Ln,Hilton Head Island,SC,29928-7655,Public,54 Holes,(800) 827-3006,-80.719109,32.170377,Penny Branch Golf Coourse,37.96704427,71630.02425,17.70013714,NA
Oyster Reef Golf Course,155 High Bluff Rd,Hilton Head Island,SC,29926-1847,Public,18 Holes,(800) 728-6662,-80.714052,32.244221,Penny Branch Golf Coourse,37.96704427,65509.14294,16.18763677,NA
Palmetto Hall,108 Fort Howell Dr,Hilton Head Island,SC,29926-2771,Public,36 Holes,(843) 342-2582,-80.708454,32.230743,Penny Branch Golf Coourse,37.96704427,66988.79569,16.55326636,NA
Port Royal Golf Resort,10 Clubhouse Dr,Hilton Head Island,SC,29928-3804,Public,54 Holes,(800) 234-6318,-80.684981,32.211436,Penny Branch Golf Coourse,37.96704427,70055.58771,17.311086,NA
Sea Pines Resort,100 N Sea Pines Dr,Hilton Head Island,SC,29928-5803,Public,36 Holes,(800) 732-7463,-80.790199,32.126977,Penny Branch Golf Coourse,37.96704427,72020.71762,17.79667943,NA
The Golden Bear Club At Indigo Run,100 Indigo Run Dr,Hilton Head Island,SC,29926-2222,Public,18 Holes,(843) 689-2200,-80.72056,32.206208,Penny Branch Golf Coourse,37.96704427,68377.17749,16.89634244,NA
Cokesbury Hills Golf Course,3818 Cokesbury Rd,Hodges,SC,29653-9185,Public,9 Holes,(864) 374-7820,-82.200905,34.282145,Whitmire Golf Course,80.83668045,59906.70809,14.8032471,NA
Holly Hill Country Club,Highway #176,Holly Hills,SC,29059,Private,9 Holes,(803) 496-3460,-80.422139,33.3348,Penny Branch Golf Coourse,37.96704427,100006.9873,24.71222659,NA
The Links at Stono Ferry,4812 Stono Links Dr,Hollywood,SC,29449-5973,Public,18 Holes,(888) 785-1813,-80.1597,32.756895,Penny Branch Golf Coourse,37.96704427,94898.62214,23.44992402,NA
Sedgewood Country Club,9560 Garners Ferry Rd,Hopkins,SC,29061-9566,Public,18 Holes,(803) 776-2177,-80.849414,33.951023,Whitmire Golf Course,80.83668045,92699.66159,22.90654988,NA
Carolina Lakes Golf Club,23012 Kingfisher Dr,Indian Land,SC,23012,Public,18 Holes,(803) 547-9668,-80.844041,34.931344,Whitmire Golf Course,80.83668045,83442.73152,20.61911617,NA
Twin Oaks Par 3 Golf and Driving Range,260 Cochran Rd,Inman,SC,29349-9578,Public,18 Holes,(864) 877-2269,-82.174381,35.017965,Whitmire Golf Course,80.83668045,76708.96662,18.9551692,NA
Woodfin Ridge Golf Club,215 S Woodfin Ridge Dr,Inman,SC,29349-5914,Public,18 Holes,(864) 578-0023,-82.016429,35.098797,Whitmire Golf Course,80.83668045,75339.43847,18.61675194,NA
Wild Dunes Resort,5757 Palm Blvd,Isle of Palms,SC,29451-2734,Public,36 Holes,(888) 845-8932,-79.739835,32.803314,Penny Branch Golf Coourse,37.96704427,134438.7968,33.22049887,NA
Jim & Lilie Golf Club,755 Foreman Street Extension,Jackson,SC,29831,Public,18 Holes,(803) 471-9446,-81.791342,33.338189,Penny Branch Golf Coourse,37.96704427,92007.58916,22.73553532,NA
Bermuda Run Golf Club,1928 McBee Hwy,Jefferson,SC,29718-9471,Public,18 Holes,(803) 475-2884,-80.422231,34.584517,Whitmire Golf Course,80.83668045,108072.1879,26.70517799,NA
Cassique Golf Club,100 Old Cedar Ln,Johns Island,SC,29455-5658,Private,18 Holes,(843) 768-5752,-80.150666,32.597374,Penny Branch Golf Coourse,37.96704427,96104.10888,23.74780582,NA
The Seabrook Island Club,3772 Seabrook Island Rd,Johns Island,SC,29455-6024,Private,36 Holes,(843) 768-2529,-80.176993,32.560146,Penny Branch Golf Coourse,37.96704427,94221.36478,23.28257034,NA
Kiawah Island Club,10 River Crse,Johns Island,SC,29455-5203,Semi Private,18 Holes,(843) 768-5715,-80.099162,32.611859,Penny Branch Golf Coourse,37.96704427,100738.6445,24.89302274,NA
The Golf Club At Briar's Creek,4000 Briars Creek Ln,Johns Island,SC,29455-7315,Semi Private,18 Holes,(877) 718-4962,-80.083807,32.641352,Penny Branch Golf Coourse,37.96704427,101925.2203,25.18623156,NA
The Wellman Club,436 Club House Dr,Johnsonville,SC,29555-6522,Public,18 Holes,(877) 752-9355,-79.440955,33.808953,Penny Branch Golf Coourse,37.96704427,203312.6251,50.23956624,NA
Kershaw Country Club & Golf Course,301 Country Club Dr,Kershaw,SC,29067,Municipal,18 Holes,(803) 475-2104,-80.550916,34.54846,Whitmire Golf Course,80.83668045,96080.56272,23.74198745,NA
Kiawah Island Resort,1 Sanctuary Beach Dr,Kiawah Island,SC,29455-5434,Public,90 Holes,(888) 854-2924,-80.092755,32.604214,Penny Branch Golf Coourse,37.96704427,101417.5485,25.06078332,NA
Lake City Country Club,140 S Country Club Road,Lake City,SC,29560,Private,18 Holes,(843) 374-3415,-79.786669,33.869536,Whitmire Golf Course,80.83668045,181192.6881,44.77361919,NA
Governor's Run,665 Club Dr,Lamar,SC,29069-8869,Public,18 Holes,(843) 326-5513,-80.035554,34.177833,Whitmire Golf Course,80.83668045,148155.0531,36.6098544,NA
Lancaster Golf Club,1821 Spring Club Rd,Lancaster,SC,29720-3818,Public,18 Holes,(800) 770-6967,-80.784426,34.684834,Whitmire Golf Course,80.83668045,77051.42648,19.03979274,NA
Edgewater Golf Club,2380 Catawba Ridge Blvd,Lancaster,SC,29720-8234,Public,18 Holes,(803) 283-9800,-80.868512,34.637965,Whitmire Golf Course,80.83668045,68372.33432,16.89514567,NA
The Cliffs At Glassy Golf and Country Club,200 Fire Pink Way,Landrum,SC,29356-3312,Semi Private,18 Holes,(866) 224-4653,-82.333723,35.148412,Whitmire Golf Course,80.83668045,97208.05121,24.0205955,NA
Lakeside Country Club,U.S. Highway 76,Laurens,SC,29360,Private,18 Holes,(864) 682-3614,-82.058639,34.501174,Whitmire Golf Course,80.83668045,41279.99616,10.20049345,NA
Cooper's Creek Golf Club,700 Wagner Hwy # 113,Leesville,SC,29070-7021,Public,18 Holes,(800) 828-8463,-81.359209,33.728531,Whitmire Golf Course,80.83668045,89294.33319,22.0650762,NA
Country Club of Lexington,1066 Barr Rd,Lexington,SC,29072-8647,Private,18 Holes,(803) 359-8838,-81.290213,33.940851,Whitmire Golf Course,80.83668045,69118.63463,17.07956021,NA
Golden Hills Golf & Country Club,100 Scotland Dr,Lexington,SC,29072-8052,Public,18 Holes,(803) 957-3355,-81.21551,33.998873,Whitmire Golf Course,80.83668045,66727.67404,16.48874189,NA
The Caddy Shak,381 Pilgrim Rd,Lexington,SC,29072,Public,9 Holes,(803) 356-4653,-81.237092,34.012785,Whitmire Golf Course,80.83668045,64362.39422,15.90426942,NA
River Hills Golf & Country Club,3670 Cedar Creek Run,Little River,SC,29566,Public,18 Holes,(800) 264-3810,-78.639101,33.88035,Penny Branch Golf Coourse,37.96704427,269957.4988,66.70784774,NA
Harbour View Golf Complex,901 Highway 17,Little River,SC,29566-9207,Public,18 Holes,(843) 249-9117,-78.632917,33.868478,Penny Branch Golf Coourse,37.96704427,269829.9118,66.67632035,NA
Cypress Bay Golf Club,4100 McLamb Ave,Little River,SC,29566-8329,Public,18 Holes,(843) 249-1025,-78.624807,33.873837,Penny Branch Golf Coourse,37.96704427,270771.7912,66.90906346,NA
Eagle Nest Golf Club,3960 Golf Ave,Little River,SC,29566,Public,18 Holes,(800) 543-3113,-78.649469,33.870128,Penny Branch Golf Coourse,37.96704427,268573.2457,66.36579189,NA
Glen Dornoch Golf Links,4840 Glen Dornoch Way,Little River,SC,29566,Public,18 Holes,(877) 717-8784,-78.60198,33.876714,Penny Branch Golf Coourse,37.96704427,272779.3133,67.40513221,NA
Heather Glen Golf Links,4650 Heather Glen Way,Little River,SC,29566,Public,54 Holes,(800) 868-4536,-78.605384,33.888475,Penny Branch Golf Coourse,37.96704427,273123.2686,67.4901253,NA
The Valley At Eastport,4355 Eastport Blvd,Little River,SC,29566-8160,Public,18 Holes,(800) 334-9035,-78.630889,33.86433,Penny Branch Golf Coourse,37.96704427,269776.3704,66.66309,NA
Black Bear Golf Club,Highway 9 West,Longs,SC,29568,Public,18 Holes,(800) 842-8390,-78.760469,34.004876,Whitmire Golf Course,80.83668045,266787.7914,65.92459719,NA
Crown Park Golf Club,2225 Highway 9 W,Longs,SC,29568-8776,Public,18 Holes,(877) 416-4014,-78.749368,33.991583,Penny Branch Golf Coourse,37.96704427,267426.4674,66.08241722,NA
Long Bay Club,200 Long Bay Golf Pl,Longs,SC,29568,Public,18 Holes,(800) 344-5590,-78.740847,33.956245,Penny Branch Golf Coourse,37.96704427,266033.0046,65.73808561,NA
Aberdeen Country Club,701 Bucks Trl,Longs,SC,29568-8941,Public,54 Holes,(800) 344-0982,-78.719825,33.925382,Penny Branch Golf Coourse,37.96704427,265940.0756,65.71512238,NA
Palmetto Greens Golf and Country Club,301 Charter Dr,Longs,SC,29568-8884,Public,18 Holes,(866) 273-4579,-78.685582,33.893934,Penny Branch Golf Coourse,37.96704427,266937.502,65.96159143,NA
Northern Pines,901 Airport Rd,Loris,SC,29569-5229,Public,9 Holes,(843) 756-4141,-78.849364,34.089377,Whitmire Golf Course,80.83668045,256811.3278,63.45936316,NA
Woodland Valley Country Club,615 Log Cabin Rd,Loris,SC,29569-5574,Public,18 Holes,(877) 600-3264,-78.835531,34.050288,Whitmire Golf Course,80.83668045,258939.5719,63.9852629,NA
Green Hill Golf Club,1608 Ridgeway Road,Lugoff,SC,29078,Public,9 Holes,(803) 438-1917,-80.742061,34.238313,Whitmire Golf Course,80.83668045,84178.36347,20.8008945,NA
Fox Creek Golf Club,2433 Tomahawk Rd,Lydia,SC,29079,Public,18 Holes,(843) 332-0613,-80.109349,34.29005,Whitmire Golf Course,80.83668045,138792.0157,34.29620104,NA
Players Course At Wyboo Plantation,1560 Players Course Dr,Manning,SC,29102-6600,Public,18 Holes,(800) 538-0623,-80.22744,33.587429,Penny Branch Golf Coourse,37.96704427,132871.837,32.83329528,NA
Wyboo Golf Club,1 Warrens Way,Manning,SC,29102-6760,Public,18 Holes,(888) 245-9300,-80.203008,33.681235,Penny Branch Golf Coourse,37.96704427,142264.3391,35.15422952,NA
Shannon Greens Golf Club,1435 Davenport Dr,Manning,SC,29102-5934,Public,18 Holes,(803) 435-8752,-80.225103,33.645025,Penny Branch Golf Coourse,37.96704427,137861.2627,34.06620733,NA
Dusty Hills Country Club,225 Country Club Rd,Marion,SC,29571-6375,Public,18 Holes,(843) 423-2721,-79.374037,34.178122,Whitmire Golf Course,80.83668045,207524.7495,51.28040323,NA
Hejaz Shrine Recreation Club,200 Ranch Road,Mauldin,SC,29662,Semi Private,18 Holes,(800) 833-8409,-82.324441,34.749774,Whitmire Golf Course,80.83668045,70824.31652,17.50104273,NA
Hickory Knob State Park Golf Course,1591 Resort Dr,McCormick,SC,29835-4431,Municipal,18 Holes,(866) 369-9331,-82.431921,33.887823,Whitmire Golf Course,80.83668045,102453.0395,25.31665833,NA
Monticello Golf Club At Savannah Lakes,1148 Barksdale Ferry Road,McCormick,SC,29835-5627,Private,18 Holes,(864) 391-4175,-82.361533,33.915195,Whitmire Golf Course,80.83668045,95632.55831,23.63128332,NA
Tara Golf Club At Savannah Lakes,300 Country Club Dr,McCormick,SC,29835-3224,Semi Private,18 Holes,(800) 332-0013,-82.393263,33.885542,Whitmire Golf Course,80.83668045,100029.0449,24.71767714,NA
Mc Cormick Country Club,713 Rockdale Ferry Rd,McCormick,SC,29835,Public,9 Holes,(864) 391-3657,-82.349617,33.919907,Whitmire Golf Course,80.83668045,94477.02587,23.34574548,NA
Cypress Point Par 3,239 Cypress Gardens Rd,Moncks Corner,SC,29461-7857,Public,18 Holes,(843) 761-5599,-80.074641,33.089237,Penny Branch Golf Coourse,37.96704427,111548.1852,27.5641143,NA
Berkeley Country Club,772 Exeter Plantation Road,Moncks Corner,SC,29461,Public,18 Holes,(843) 761-4880,-80.014445,33.1546,Penny Branch Golf Coourse,37.96704427,119637.9729,29.56314129,NA
Snee Farm Country Club,1200 Club Dr,Mount Pleasant,SC,29464-9509,Semi Private,18 Holes,(843) 884-2600,-79.823291,32.841411,Penny Branch Golf Coourse,37.96704427,127131.4625,31.41482004,NA
Patriots Point Links on Charleston Harbor,1 Patriots Point Rd,Mount Pleasant,SC,29464-4378,Public,18 Holes,(877) 216-3777,-79.904974,32.786509,Penny Branch Golf Coourse,37.96704427,118899.8432,29.38074576,NA
RiverTowne Country Club,1700 Rivertowne Country Club Dr,Mount Pleasant,SC,29466-8725,Public,18 Holes,(877) 216-3777,-79.824689,32.879989,Penny Branch Golf Coourse,37.96704427,127611.4087,31.53341714,NA
Dunes West Golf Club,3535 Wando Plantation Way,Mount Pleasant,SC,29466-8052,Public,18 Holes,(843) 856-9000,-79.799835,32.916898,Penny Branch Golf Coourse,37.96704427,130604.7783,32.27309374,NA
Charleston National Country Club,3375 Highway 17 N,Mount Pleasant,SC,29466-8324,Public,18 Holes,(843) 884-7799,-79.771994,32.874408,Penny Branch Golf Coourse,37.96704427,132379.3819,32.71160716,NA
Wachesaw Plantation Club,1932 Governors Landing Rd,Murrells Inlet,SC,29576-6835,Private,18 Holes,(843) 357-1500,-79.082553,33.560157,Penny Branch Golf Coourse,37.96704427,217177.6909,53.66569331,NA
Blackmoor Golf Club,6100 Longwood Dr,Murrells Inlet,SC,29576-8946,Public,18 Holes,(888) 650-5556,-79.072302,33.603204,Penny Branch Golf Coourse,37.96704427,220153.3472,54.40099286,NA
TPC of Myrtle Beach,1199 Tpc Blvd,Murrells Inlet,SC,29576-8915,Public,18 Holes,(888) 742-8721,-79.064437,33.585497,Penny Branch Golf Coourse,37.96704427,219923.8219,54.34427602,NA
Wachesaw Plantation East Golf Course,911 Riverwood Dr,Murrells Inlet,SC,29576-6826,Public,18 Holes,(888) 922-0027,-79.046079,33.560792,Penny Branch Golf Coourse,37.96704427,220254.79,54.42605988,NA
International Club of Myrtle Beach,1560 Tournament Blvd,Murrells Inlet,SC,29576-7508,Public,18 Holes,(800) 833-6337,-79.042598,33.585954,Penny Branch Golf Coourse,37.96704427,221761.544,54.79838632,NA
Indian Wells Golf Club,100 Wood Lake Dr,Murrells Inlet,SC,29576-8800,Public,18 Holes,(800) 833-1505,-79.016716,33.595362,Penny Branch Golf Coourse,37.96704427,224374.7694,55.44412739,NA
Indigo Creek Golf Club,9480 Indigo Club Dr,Murrells Inlet,SC,29576-8637,Public,18 Holes,(843) 650-1809,-79.025004,33.600963,Penny Branch Golf Coourse,37.96704427,223960.1753,55.34167911,NA
Whispering Pines,2112 S Kings Hwy,Myrtle Beach,SC,29577-4822,Municipal,18 Holes,(843) 918-2305,-78.909936,33.671796,Penny Branch Golf Coourse,37.96704427,237008.935,58.56609287,NA
The Dunes Golf & Beach Club,9000 N Ocean Blvd,Myrtle Beach,SC,29572-4424,Private,18 Holes,(866) 386-3722,-78.796783,33.756321,Penny Branch Golf Coourse,37.96704427,250611.6126,61.92738254,NA
The Members Club,1580 Terra Verde Dr,Myrtle Beach,SC,29579-5252,Semi Private,18 Holes,(843) 913-1343,-78.800037,33.782159,Penny Branch Golf Coourse,37.96704427,251688.1732,62.19340605,NA
Heron Point Golf Club,6980 Blue Heron Blvd,Myrtle Beach,SC,29588-6466,Public,18 Holes,(800) 786-1671,-79.056911,33.651433,Penny Branch Golf Coourse,37.96704427,223885.1687,55.32314461,NA
Island Green Golf Club,600 Sunnehanna Dr,Myrtle Beach,SC,29588-5332,Public,18 Holes,(800) 833-6337,-79.05623,33.64342,Penny Branch Golf Coourse,37.96704427,223525.3729,55.23423727,NA
Burning Ridge Golf Course,500 Burning Ridge Rd,Myrtle Beach,SC,29577,Public,18 Holes,(800) 833-6337,-79.003602,33.775648,Penny Branch Golf Coourse,37.96704427,234912.9197,58.04815702,NA
The Legends Golf Complex,1500 Legends Rd,Myrtle Beach,SC,29579-6808,Public,54 Holes,(800) 552-2660,-79.003047,33.743308,Penny Branch Golf Coourse,37.96704427,233164.4736,57.61610725,NA
Wicked Stick Golf Links,1051 Coventry Rd,Myrtle Beach,SC,29575-5382,Public,18 Holes,(800) 797-8425,-78.985921,33.643256,Penny Branch Golf Coourse,37.96704427,229300.9071,56.66140066,NA
Wild Wing Plantation,Highway 501 North,Myrtle Beach,SC,29578,Public,18 Holes,(800) 736-9464,-78.981261,33.786703,Penny Branch Golf Coourse,37.96704427,237315.8452,58.64193192,NA
