Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,SOUTHAMPTON,175,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,618",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,SUFFOLK CITY,800,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,816",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,SURRY,181,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,949",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,SUSSEX,183,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,861",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,VIRGINIA BEACH CITY,810,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,304",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHERN,80,CHARLOTTE,37,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,223",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHERN,80,FRANKLIN,67,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,475",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHERN,80,HALIFAX,83,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,199",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHERN,80,HENRY,89,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,027",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHERN,80,LUNENBURG,111,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,724",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHERN,80,NOTTOWAY,135,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,440",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHERN,80,PATRICK,141,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,929",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHERN,80,PITTSYLVANIA,143,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,197",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,BLAND,21,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,949",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,BUCHANAN,27,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,490",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,CARROLL,35,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,866",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,DICKENSON,51,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,612",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,FLOYD,63,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,519",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,GILES,71,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,670",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,GRAYSON,77,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,673",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,LEE,105,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,526",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,MONTGOMERY,121,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,743",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,PULASKI,155,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,976",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,RUSSELL,167,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,381",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,SCOTT,169,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,600",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,SMYTH,173,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,971",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,TAZEWELL,185,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,488",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,WASHINGTON,191,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,621",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,WISE,195,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,671",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,WYTHE,197,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,284",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,WESTERN,40,ALLEGHANY,5,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,293",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,WESTERN,40,AUGUSTA,15,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,594",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,WESTERN,40,BATH,17,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,314",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,WESTERN,40,BOTETOURT,23,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,457",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,WESTERN,40,CRAIG,45,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,219",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,WESTERN,40,HIGHLAND,91,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,382",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,WESTERN,40,ROANOKE,161,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,876",1.4
CENSUS,2022,END OF DEC,COUNTY,VIRGINIA,51,WESTERN,40,ROCKBRIDGE,163,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,763",1.4
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,CENTRAL,20,BENTON,5,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,153",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,CENTRAL,20,CHELAN,7,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"18,894",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,37,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,287",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,CENTRAL,20,KLICKITAT,39,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,482",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,CENTRAL,20,OKANOGAN,47,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,929",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,782",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,EAST CENTRAL,50,ADAMS,1,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,133",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,EAST CENTRAL,50,DOUGLAS,17,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,784",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,182",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,216",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,EAST CENTRAL,50,LINCOLN,43,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,603",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,NORTHEAST,30,FERRY,19,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,929,9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,NORTHEAST,30,PEND OREILLE,51,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,486",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,951",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,NORTHEAST,30,STEVENS,65,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,014",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,SOUTHEAST,90,ASOTIN,3,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,820",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,SOUTHEAST,90,COLUMBIA,13,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,280",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,SOUTHEAST,90,GARFIELD,23,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"1,814",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,786",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,SOUTHEAST,90,WHITMAN,75,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,528",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,CLALLAM,9,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"19,353",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"18,755",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,COWLITZ,15,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,824",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,727",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,ISLAND,29,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"16,100",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,JEFFERSON,31,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"13,294",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,KING,33,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"38,716",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,KITSAP,35,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"50,663",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,LEWIS,41,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,421",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,MASON,45,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,916",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,PACIFIC,49,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,238",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,53,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"28,343",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,SAN JUAN,55,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"12,320",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"14,280",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,SKAMANIA,59,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"15,564",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"22,374",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,THURSTON,67,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"17,717",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,WAHKIAKUM,69,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,630",9.6
CENSUS,2022,END OF DEC,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"20,475",9.6
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,EASTERN,60,BERKELEY,3,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,055",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,EASTERN,60,GRANT,23,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,008",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,EASTERN,60,GREENBRIER,25,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,317",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,EASTERN,60,HAMPSHIRE,27,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,713",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,EASTERN,60,HARDY,31,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,212",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,EASTERN,60,JEFFERSON,37,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,118",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,EASTERN,60,MINERAL,57,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,232",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,EASTERN,60,MONROE,63,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,501",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,EASTERN,60,MORGAN,65,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,715",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,EASTERN,60,PENDLETON,71,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,163",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,EASTERN,60,POCAHONTAS,75,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,089",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,EASTERN,60,RANDOLPH,83,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,785",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,EASTERN,60,SUMMERS,89,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,702",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,EASTERN,60,TUCKER,93,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,965",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,BARBOUR,1,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,673",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,BROOKE,9,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,024",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,DODDRIDGE,17,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,479",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,HANCOCK,29,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,294",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,HARRISON,33,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,496",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,LEWIS,41,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,652",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARION,49,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,858",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARSHALL,51,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,668",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MONONGALIA,61,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,944",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,OHIO,69,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,459",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,PLEASANTS,73,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,209",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,PRESTON,77,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,218",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,RITCHIE,85,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,306",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,TAYLOR,91,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,194",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,TYLER,95,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,816",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,UPSHUR,97,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,215",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,WETZEL,103,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,290",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,WOOD,107,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,290",7.1
CENSUS,2022,END OF DEC,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,BOONE,5,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,129",7.1
